GenerationFileの情報,エージェントID,発生時刻1,発生時刻2,到着時刻1,到着時刻2,移動時間1,移動時間2
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag680" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00899,12:00:00,0,12:00:35,35,00:00:35,35
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag680" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00890,12:00:00,0,12:00:35,35,00:00:35,35
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag976" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04298,12:00:00,0,12:00:35,35,00:00:35,35
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag867" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03795,12:00:00,0,12:00:35,35,00:00:35,35
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag867" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03845,12:00:00,0,12:00:35,35,00:00:35,35
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag680" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00777,12:00:00,0,12:00:35,35,00:00:35,35
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag921" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00694,12:00:00,0,12:00:35,35,00:00:35,35
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag921" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01921,12:00:00,0,12:00:35,35,00:00:35,35
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag976" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04866,12:00:00,0,12:00:35,35,00:00:35,35
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag867" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03628,12:00:00,0,12:00:35,35,00:00:35,35
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag976" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04099,12:00:00,0,12:00:35,35,00:00:35,35
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag373" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02678,12:00:00,0,12:00:36,36,00:00:36,36
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag373" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02204,12:00:00,0,12:00:36,36,00:00:36,36
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag921" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02194,12:00:00,0,12:00:37,37,00:00:37,37
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag680" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02146,12:00:00,0,12:00:37,37,00:00:37,37
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag680" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03362,12:00:00,0,12:00:37,37,00:00:37,37
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag921" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02873,12:00:00,0,12:00:37,37,00:00:37,37
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag976" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05071,12:00:00,0,12:00:37,37,00:00:37,37
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag680" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02658,12:00:00,0,12:00:37,37,00:00:37,37
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag867" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03941,12:00:00,0,12:00:37,37,00:00:37,37
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag921" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02551,12:00:00,0,12:00:37,37,00:00:37,37
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag867" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04142,12:00:00,0,12:00:37,37,00:00:37,37
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag867" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04017,12:00:00,0,12:00:37,37,00:00:37,37
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag921" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04745,12:00:00,0,12:00:39,39,00:00:39,39
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag921" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04710,12:00:00,0,12:00:39,39,00:00:39,39
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag867" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04723,12:00:00,0,12:00:39,39,00:00:39,39
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag921" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02970,12:00:00,0,12:00:39,39,00:00:39,39
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag867" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04461,12:00:00,0,12:00:39,39,00:00:39,39
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag867" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04462,12:00:00,0,12:00:39,39,00:00:39,39
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag857" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00247,12:00:00,0,12:00:40,40,00:00:40,40
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag857" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00070,12:00:00,0,12:00:40,40,00:00:40,40
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag857" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00086,12:00:00,0,12:00:40,40,00:00:40,40
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag867" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04774,12:00:00,0,12:00:41,41,00:00:41,41
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag921" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05281,12:00:00,0,12:00:41,41,00:00:41,41
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag921" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05026,12:00:00,0,12:00:41,41,00:00:41,41
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag867" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05057,12:00:00,0,12:00:41,41,00:00:41,41
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag867" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04924,12:00:00,0,12:00:41,41,00:00:41,41
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag418" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01728,12:00:00,0,12:00:42,42,00:00:42,42
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag857" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00280,12:00:00,0,12:00:42,42,00:00:42,42
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag857" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00281,12:00:00,0,12:00:42,42,00:00:42,42
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag857" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00741,12:00:00,0,12:00:42,42,00:00:42,42
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag418" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02399,12:00:00,0,12:00:42,42,00:00:42,42
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag418" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01817,12:00:00,0,12:00:42,42,00:00:42,42
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag759" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01711,12:00:00,0,12:00:43,43,00:00:43,43
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag759" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05136,12:00:00,0,12:00:43,43,00:00:43,43
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag51" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00217,12:00:00,0,12:00:43,43,00:00:43,43
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag408" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02778,12:00:00,0,12:00:43,43,00:00:43,43
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag759" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02444,12:00:00,0,12:00:43,43,00:00:43,43
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag408" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02470,12:00:00,0,12:00:43,43,00:00:43,43
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag51" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag06072,12:00:00,0,12:00:43,43,00:00:43,43
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag408" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03548,12:00:00,0,12:00:43,43,00:00:43,43
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag857" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02156,12:00:00,0,12:00:44,44,00:00:44,44
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag857" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02110,12:00:00,0,12:00:44,44,00:00:44,44
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag418" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03158,12:00:00,0,12:00:44,44,00:00:44,44
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag418" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02797,12:00:00,0,12:00:44,44,00:00:44,44
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag857" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01029,12:00:00,0,12:00:44,44,00:00:44,44
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag418" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02400,12:00:00,0,12:00:44,44,00:00:44,44
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag405" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04963,12:00:00,0,12:00:44,44,00:00:44,44
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag802" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00349,12:00:00,0,12:00:45,45,00:00:45,45
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag802" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02261,12:00:00,0,12:00:45,45,00:00:45,45
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag802" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02260,12:00:00,0,12:00:45,45,00:00:45,45
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag418" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04740,12:00:00,0,12:00:46,46,00:00:46,46
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag418" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04628,12:00:00,0,12:00:46,46,00:00:46,46
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag418" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03322,12:00:00,0,12:00:46,46,00:00:46,46
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag663" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00103,12:00:00,0,12:00:46,46,00:00:46,46
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag663" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00102,12:00:00,0,12:00:46,46,00:00:46,46
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag408" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03838,12:00:00,0,12:00:46,46,00:00:46,46
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag663" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00637,12:00:00,0,12:00:46,46,00:00:46,46
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag857" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05147,12:00:00,0,12:00:47,47,00:00:47,47
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag801" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00325,12:00:00,0,12:00:47,47,00:00:47,47
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag801" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00037,12:00:00,0,12:00:47,47,00:00:47,47
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag857" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03063,12:00:00,0,12:00:47,47,00:00:47,47
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag801" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00006,12:00:00,0,12:00:47,47,00:00:47,47
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag264" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03947,12:00:00,0,12:00:47,47,00:00:47,47
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag857" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02356,12:00:00,0,12:00:47,47,00:00:47,47
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag264" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02201,12:00:00,0,12:00:47,47,00:00:47,47
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag663" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02082,12:00:00,0,12:00:48,48,00:00:48,48
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag663" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02081,12:00:00,0,12:00:48,48,00:00:48,48
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag663" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02080,12:00:00,0,12:00:48,48,00:00:48,48
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag418" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05162,12:00:00,0,12:00:48,48,00:00:48,48
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag323" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03069,12:00:00,0,12:00:48,48,00:00:48,48
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag323" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03070,12:00:00,0,12:00:48,48,00:00:48,48
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag418" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05685,12:00:00,0,12:00:48,48,00:00:48,48
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag418" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag06018,12:00:00,0,12:00:48,48,00:00:48,48
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag802" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05476,12:00:00,0,12:00:48,48,00:00:48,48
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag802" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04949,12:00:00,0,12:00:48,48,00:00:48,48
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag802" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04948,12:00:00,0,12:00:48,48,00:00:48,48
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag857" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05193,12:00:00,0,12:00:49,49,00:00:49,49
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag857" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag05680,12:00:00,0,12:00:49,49,00:00:49,49
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag801" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00706,12:00:00,0,12:00:49,49,00:00:49,49
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag801" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag00680,12:00:00,0,12:00:49,49,00:00:49,49
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag801" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01938,12:00:00,0,12:00:49,49,00:00:49,49
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag663" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag02174,12:00:00,0,12:00:50,50,00:00:50,50
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag676" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag01716,12:00:00,0,12:00:50,50,00:00:50,50
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag993" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag04716,12:00:00,0,12:00:50,50,00:00:50,50
{"rule":"EACH" "agentType":{"className":"NaiveAgent"} "speedModel":"CROSSING" "startPlace":"Node_tag676" "startTime":"12:00:00" "duration":1 "total":1 "goal":"goal"},ag03259,12:00:00,0,12:00:50,50,00:00:50,50
